Video ID,Comment ID,comments,Likes,polarity,pol_cat,stop_comments
Jkj36B1YuDU,UgyYKZSob7DenkEmVIV4AaABAg,i  love  your  freckles,1,0.5,1,love freckles
Jkj36B1YuDU,UgyEbXNzOXKs1eXjFZ94AaABAg,nothing  sadder  than  giving  away  your  whole  heart  to  the  wrong  person    only  to  meet  the  right  person  and  have  nothing  left  to  give,668,-0.002857142857142858,0,nothing sadder giving away whole heart wrong person meet right person nothing left give
Jkj36B1YuDU,UgzY_YBk3TtbQO84YeB4AaABAg,i  m  tired  of  living  the  same  routine  every  day        wake  up  school  eat  do  homework  take  a  shower    sleep    repeat,3503,-0.2,0,tired living routine every day wake school eat homework take shower sleep repeat
Jkj36B1YuDU,UgxGW34a9ppEpfElMWV4AaABAg,compassion  which  i  would  define  as  unconditional  love    is  essential  to  a  jedi's  life    so  you  might  say    that  we  are  encouraged  to  love              anakin  skywalker    my  father,17,0.3333333333333333,1,compassion would define unconditional love essential jedi 's life might say encouraged love anakin skywalker father
Jkj36B1YuDU,UgyRpQ0fewlF0Y4225t4AaABAg,i  want  my  girlfriend  back        i  wish  that  day  become  today,0,0.0,0,want girlfriend back wish day become today
Jkj36B1YuDU,UgyyvExkI2MbNJR-4wx4AaABAg,this  song  hurts  deep  inside  the  heart,1,0.0,0,song hurts deep inside heart
Jkj36B1YuDU,UgwKYcfOXu47mr9-iPN4AaABAg,wow  best  regards  from  montenegro,0,0.55,1,wow best regards montenegro
Jkj36B1YuDU,UgyoPCNj6uIWibX7Mvd4AaABAg,spoiler  alert  you  won  t  find  her    i  thought  i  did  and  i  only  found  more  pain,0,0.25,1,spoiler alert find thought found pain
Jkj36B1YuDU,Ugw9WSyXhlvYgL4Dszd4AaABAg,as  a  teen  growing  up  during  a  pandemic  having  all  of  us  go  through  mix  emotions  is  depression  and  worse  this  songs  feels  like  it  sums  it  up  and  right  as  it  s  getting  better  you  fall    fall  deeper  and  deeper  in  this  void  on  not  caring  and  you  start  changing  but  you  don  t  know  it  s  it  good    or  bad,198,0.0642857142857143,1,teen growing pandemic us go mix emotions depression worse songs feels like sums right getting better fall fall deeper deeper void caring start changing know good bad
Jkj36B1YuDU,UgwXDhH1tQKx3lSpQ9B4AaABAg,more  like      on  another  life,1,0.5,1,like another life
Jkj36B1YuDU,UgxG95pLPEYRLT-tFeR4AaABAg,i've  know  this  song  word  for  word  ever  since  it  came  out  my  favorite  song  ever,0,0.5,1,'ve know song word word ever since came favorite song ever
Jkj36B1YuDU,UgwzkJpxfO-Lb558Ggx4AaABAg,yea  i  found  her  but  she  left,2,0.0,0,yea found left
Jkj36B1YuDU,UgwVQrVkxLIyhpCcrOd4AaABAg,this  song  makes  me  want  to  run  along  the  beach    cry  in  the  rain  and  just    live,540,0.13636363636363635,1,song makes want run along beach cry rain live
Jkj36B1YuDU,Ugyoy8C0H_yfskGfPjd4AaABAg,i  don't  care  what  everyone  says    this  song  gives  me  estp  deep  feelings  confessing  to  an  entp,4,0.0,0,n't care everyone says song gives estp deep feelings confessing entp
Jkj36B1YuDU,UgzzhaN2_WuWO_sX6rN4AaABAg,i  found  my  love  too  her  name  is  volskwagen  golf  gti  we  are  going  everywhere  together,0,0.5,1,found love name volskwagen golf gti going everywhere together
Jkj36B1YuDU,UgyiSYnNq5XbAXU_fG94AaABAg,i  lost  my  love    she's  going  to  genova,0,0.5,1,lost love 's going genova
Jkj36B1YuDU,Ugxzjh-Ldt5ggP9zmB54AaABAg,same  here  man    i  finally  found  my  love    i  m  at  my  peak  of  happiness  that  i  ve  ever  been    it  s  finally  real,2,0.27999999999999997,1,man finally found love peak happiness ever finally real
Jkj36B1YuDU,Ugx-AKvCipftdH_bsrN4AaABAg,me    just  viben  to  this  song  cause  i  exactly  feel  the  feelings  in  this  song,0,0.25,1,viben song cause exactly feel feelings song
Jkj36B1YuDU,UgzqtJKE_dbkleTq1b54AaABAg,the  worst  day  of  loving  someone  is  the  day  that  you  loose  them    elena  gilbert    3,2566,-0.158974358974359,0,worst day loving someone day loose elena gilbert 3
Jkj36B1YuDU,UgwH4rTe8T9ePxVaNq94AaABAg,my  favourite  song      i  can't  stop  my  tears,1,0.0,0,favourite song ca n't stop tears
Jkj36B1YuDU,Ugx9ZAvZ7gSL52eVuth4AaABAg,im  crying  right  now,0,0.042857142857142844,1,im crying right
Jkj36B1YuDU,UgwYS7s33mXMOIzxIVl4AaABAg,the  world  tends  to  show  us    gems  of  life  only  to  slowly  recede  its  hand    the      perfect      one  or  the  dream  slowly  fade  into  another  challenge  or  another  war  amongst  our  self    it  may  spit  on  you  and  make  you  wallow  in  those  despicable  depths  but  you  must  rage    rage  against  the  world  and  beat  it  up    productively    and  show  that  your  tired  of  the  cruelty    fight          fight    the  world  likes  its  a  one  on  one  in  the  final  seconds  of  do  or  die  so  that    in  the  end    you  bask  gloriously  in  the  light  and  say      you  hold  me  no  longer,13,0.05714285714285713,1,world tends show us gems life slowly recede hand perfect one dream slowly fade another challenge another war amongst self may spit make wallow despicable depths must rage rage world beat productively show tired cruelty fight fight world likes one one final seconds die end bask gloriously light say hold longer
Jkj36B1YuDU,Ugxn_3cR2B-5JQE5Mkd4AaABAg,she  said  she  loves  me  she  swore  she'd  never  leave  me  she  told  me  i  was  her's  one  n  only  she  explained  forever  promised  with  all  her  heart  no  matter  what  good  or  bad  no  matter  who  it's  u  i  want  to  b  with  forever  n  ever  she  said  don't  believe  all  u  hear  remember  sometimes  even  lovers  r  liars  sometimes  a  broken  heart  lashes  out  not  even  love  is  perfect  she  said  when  i'm  not  there  in  your  arms  i'm  somewhere  wishing  i  was  feeling  your  touch  the  kiss  of  your  lips  only  a  few  things  i  miss  when  i'm  without  i'm  thinking  of  u  i  dream  about  u  i'm  loving  u  forever  n  ever  i  promise  with  all  my  heart  i'll  never  leave  u  always  i'll  b  in  your  arms  forever  n  ever  she  said  don't  forget  sometimes  even  lovers  r  liars  sometimes  a  broken  heart  lashes  out  not  even  love  is  perfect  she  said  she  loves  me    right  before  the  click  of  the  phone  right  before  i  could  tell  her  i  love  u  to  forever  n  ever  she  said  she  loves  me      what  would  b  a  good  tittle,2,0.2732142857142857,1,said loves swore 'd never leave told 's one n explained forever promised heart matter good bad matter 's u want b forever n ever said n't believe u hear remember sometimes even lovers r liars sometimes broken heart lashes even love perfect said 'm arms 'm somewhere wishing feeling touch kiss lips things miss 'm without 'm thinking u dream u 'm loving u forever n ever promise heart 'll never leave u always 'll b arms forever n ever said n't forget sometimes even lovers r liars sometimes broken heart lashes even love perfect said loves right click phone right could tell love u forever n ever said loves would b good tittle
Jkj36B1YuDU,UgxGt-r5IIATKilnAmx4AaABAg,i  did  find  her    and  it  was  amazing    however  she  is  gone  and  i  am  just  a  shell  containing  memories  of  what  once  was,0,0.6000000000000001,1,find amazing however gone shell containing memories
Jkj36B1YuDU,UgyucwAhR2uVb0yEmF94AaABAg,i  find  it  but  she's  soo  far,0,0.1,1,find 's soo far
Jkj36B1YuDU,UgyInrPtXm3nD-9qnXx4AaABAg,1  another  love  2  the  night  we  met  3  where  s  my  love,859,0.5,1,1 another love 2 night met 3 love
Jkj36B1YuDU,Ugw_nRz7yId_oNnpwL14AaABAg,all  my  tears  have  been  used  up,0,0.0,0,tears used
Jkj36B1YuDU,UgwqqOVtsa5xcSQeMo54AaABAg,i'm  sorry  for  every  one,0,-0.5,0,'m sorry every one
Jkj36B1YuDU,UgxnLIjT_PlxD8sadeJ4AaABAg,i  don't  want  to  do  anything  but  look  at  him,0,0.0,0,n't want anything look
Jkj36B1YuDU,UgzvMt5-CmvVwEY38al4AaABAg,that  one  part  sounds  like  it  was  reversed,1,0.0,0,one part sounds like reversed
Jkj36B1YuDU,Ugz_NP27X_KrLgGOLax4AaABAg,the  fact  that  he  doesnt  even  care  that  i'm  sitting  here  crying  because  he  ghosted  me,400,-0.2,0,fact doesnt even care 'm sitting crying ghosted
Jkj36B1YuDU,UgwwEdd7zocASfFlu1t4AaABAg,listening  to  this  makes  me  miss  rhg  battles  and  hyuns  dojo  duels    i  just  want  to  know  how  umbrellas  story  ends,0,0.0,0,listening makes miss rhg battles hyuns dojo duels want know umbrellas story ends
Jkj36B1YuDU,UgzEyKNmuIzud5Sn_bZ4AaABAg,be  happy    all  of  you,0,0.8,1,happy
Jkj36B1YuDU,Ugxe0RfugiK-jJlXaN14AaABAg,no  but  i  was  cryin  after  the  sgon  lol,0,0.8,1,cryin sgon lol
Jkj36B1YuDU,UgyJNj5yZEq9Rpm2BgZ4AaABAg,tom  odell      another  love    lyrics,0,0.5,1,tom odell another love lyrics
Jkj36B1YuDU,UgzDJKBHoQ6-162DZDd4AaABAg,school      i  don't  care      parents      i  don't  understand      friends      stop  being  a  baby      music      talk  to  me,3081,0.0,0,school n't care parents n't understand friends stop baby music talk
Jkj36B1YuDU,UgxsqOim0VhYNBHhp-F4AaABAg,all  i  think  about  is  eren  with  this  song,950,0.0,0,think eren song
Jkj36B1YuDU,Ugx612roRIMVuBjCDkl4AaABAg,when  you'r  happy  u  enjoy  the  melody    and  when  you'r  sad  u  understand  the  lyrics,18,0.2333333333333334,1,you'r happy u enjoy melody you'r sad u understand lyrics
Jkj36B1YuDU,Ugyn20ARosKwwe-rG2l4AaABAg,not  friends    not  enemies    just  strangers  with  memories,3842,0.0,0,friends enemies strangers memories
Jkj36B1YuDU,UgyYOQx7s8fum70A1Xt4AaABAg,very  good  i  like  this  song,1,0.9099999999999999,1,good like song
Jkj36B1YuDU,UgzkRbdf1_2K0imPJgZ4AaABAg,i'm  the  one  who  lost  evrything  in  1sec,1,0.0,0,'m one lost evrything 1sec
Jkj36B1YuDU,Ugwd238LSz9U27I5PsF4AaABAg,this  song  is  so  sad  song  for  me,3,-0.5,0,song sad song
Jkj36B1YuDU,Ugw-GQzrY4u-OctqQXZ4AaABAg,sorry  i  had  it  too  quiet  couldn  t  hear  certain  parts,0,-0.09523809523809523,0,sorry quiet hear certain parts
Jkj36B1YuDU,UgxseCvia2FtAuODQLV4AaABAg,tell  me  why  i  thought  this  was  by  hozier  until  i  actually  looked  it  up,0,0.0,0,tell thought hozier actually looked
Jkj36B1YuDU,UgzV5NhEKJ4L8ATjXnR4AaABAg,this  is  not  just  a  song  that  talks  about  my  feelings  towards  someone  who  was  everything  to  me  but  left  me,3,0.0,0,song talks feelings towards someone everything left
Jkj36B1YuDU,UgzgDdBsvGWXB13FVUZ4AaABAg,once  upon  a  time    but    so  it  s  done    so  let  s  go  on  another  love  guys,0,0.5,1,upon time done let go another love guys
Jkj36B1YuDU,UgwV_Xumc1--ToCYcKN4AaABAg,i  think  everyone  who  hears  this  song  needs  a  hug    exactly  like  me,2655,0.25,1,think everyone hears song needs hug exactly like
Jkj36B1YuDU,Ugz54qlA5d3zgWHUglZ4AaABAg,okay    this  might  be  the  best  song  i've  heard  in  a  while,12,0.75,1,okay might best song 've heard
Jkj36B1YuDU,UgyALbgFLVarA23zE3h4AaABAg,2  months  ago  i  asked  my  crush  out  and  to  my  surprise  she  loved  me  back  and  since  the  3rd  of  july  me  and  my  girlfriend  are  madly  in  love  with  each  other    too  bad  we  can't  see  each  other  too  often  because  of  that  4  hour  train  trip  i  need  to  take  for  that,2,0.03571428571428573,1,2 months ago asked crush surprise loved back since 3rd july girlfriend madly love bad ca n't see often 4 hour train trip need take
Jkj36B1YuDU,UgyFpMqyCmq0bUpGn-d4AaABAg,it  s  18th  november    let  s  see  how  many  legends  listening  to  this  masterpiece,1,0.5,1,18th november let see many legends listening masterpiece
Jkj36B1YuDU,UgxH9uuBQhKebP5i3K14AaABAg,when  i  listened  to  this    i  found  the  love  of  my  life  a  few  days  later    we're  now  happier  than  i  thought  was  possible,40,0.075,1,listened found love life days later 're happier thought possible
Jkj36B1YuDU,UgxdlvN-m6yHehAgIPF4AaABAg,oh  my    this  is  the  song  this  is  the  song  ive  been  searching  for  5  day,1,0.0,0,oh song song ive searching 5 day
Jkj36B1YuDU,UgyT4GiusPj3IG2k3Jd4AaABAg,i  d  like  to  thank  everybody  in  the  comments    you  guys  are  so  nice    and  i  found  the  one  and  i  asked  her  out  tonight  and  she  said  yes,0,0.6,1,like thank everybody comments guys nice found one asked tonight said yes
Jkj36B1YuDU,Ugxt_YF-bOeGYmafoE54AaABAg,it  hurts  soo  much  when  you  try  and  give  all  your  best    but  in  the  end  they  left  you  like  you  are  stranger,1,0.39999999999999997,1,hurts soo much try give best end left like stranger
Jkj36B1YuDU,Ugycr3Ym9FoCEf_4dlJ4AaABAg,it  s  sad  when  you  realize  this  song  basically  represents  you,168,-0.5,0,sad realize song basically represents
Jkj36B1YuDU,UgyH1g7k1Vhy80Uq5bV4AaABAg,dedicated  comment  to  the  best  person  i  know    3,3,1.0,1,dedicated comment best person know 3
Jkj36B1YuDU,Ugxru03uYmVc-V-5GwN4AaABAg,he's  right        the're  are  people  who  found  there  loves        but  i  just  can't  anymore      i  am  hopefulles,0,0.2857142857142857,1,'s right 're people found loves ca n't anymore hopefulles
Jkj36B1YuDU,UgzJNItjOz8fNwqz5FV4AaABAg,let  see  how  many  time  is  my  heart  is  going  to  broken,0,0.04999999999999999,1,let see many time heart going broken
Jkj36B1YuDU,UgwPvrzBcUqnwo0eQkl4AaABAg,promise  me  this  is  forever        i  promise    if  u  know  u  know,155,0.0,0,promise forever promise u know u know
Jkj36B1YuDU,Ugyg6IsbFnUohcZ6Ygx4AaABAg,and  i'd  sing  a  song  that'll  be  just  ours    but  i  sang  'em  all  to  another  heart      i  felt  that,21,0.0,0,'d sing song 'll sang 'em another heart felt
Jkj36B1YuDU,Ugy_FpwN7OfaEGv-9a94AaABAg,this  song  hurts  badly  but  i  love  it  just  crying  to  this  feels  good,27,0.07500000000000002,1,song hurts badly love crying feels good
Jkj36B1YuDU,UgxhMGHBVjLRQLFbIwB4AaABAg,the  best  song  to  listen  then  you  are  sad,0,0.25,1,best song listen sad
Jkj36B1YuDU,Ugx18j4IJ1jTSKypbwV4AaABAg,heart  touching,0,0.5,1,heart touching
Jkj36B1YuDU,UgxCyc0mXC4busZdNwx4AaABAg,she  found  me,0,0.0,0,found
Jkj36B1YuDU,UgwvKZqHctO4PVmnZaV4AaABAg,1  36  slowed  best  thing,1,1.0,1,1 36 slowed best thing
Jkj36B1YuDU,UgzBP5cjG8nvXGdrR_p4AaABAg,i  found  the  love  but  she  didn't  wants  me,1,0.35,1,found love n't wants
Jkj36B1YuDU,UgxmP71CFZgmYi2D30l4AaABAg,listening  this  while  half  falling  asleep  with  a  pile  of  homework  to  do,0,-0.16666666666666666,0,listening half falling asleep pile homework
Jkj36B1YuDU,UgxzduthJ113J5Q46KN4AaABAg,wow  l  love,0,0.3,1,wow l love
Jkj36B1YuDU,UgzdMozEVBeXoh3GFQx4AaABAg,so  proud  to  all  of    u      i  find  my  love  but  he  don't  love  me  back,0,0.45,1,proud u find love n't love back
Jkj36B1YuDU,UgwD-dHlXpKAMEhU7rt4AaABAg,my  favourite  song          always,1,0.0,0,favourite song always
Jkj36B1YuDU,Ugx9QbRU0GQeSzBy-Xl4AaABAg,promise  me  this  is  forever,256,0.0,0,promise forever
Jkj36B1YuDU,Ugw_wzZoUt82PWuw9eN4AaABAg,cool,0,0.35,1,cool
Jkj36B1YuDU,UgxekObREMjloAW1qpZ4AaABAg,comment  section  of  every  single  song  published  in  2020    some  guy          let  me  know  how  many  legendz  listening  to  this  masterpiece    n  2021,2,0.2142857142857143,1,comment section every single song published 2020 guy let know many legendz listening masterpiece n 2021
Jkj36B1YuDU,UgyOvDI3KzZqZPwBrQ14AaABAg,love  yourself    i  get  it    angie  virgil  elizabeth  mancera  christina  sanchez  oscar  ethridge  krisette  alyssa  daniel  storm    i've  lost  them  all  please  don't  be  the  next,1,0.25,1,love get angie virgil elizabeth mancera christina sanchez oscar ethridge krisette alyssa daniel storm 've lost please n't next
Jkj36B1YuDU,UgwMJDSeTrRhDvPsSVp4AaABAg,i  remember  i  guy  he  said    i  did  it  guys  i  found  my  love    he  was  in  the  top  comments  now  he  deleted  his  comment  sorry  4  u  dude,2,0.16666666666666666,1,remember guy said guys found love top comments deleted comment sorry 4 u dude
Jkj36B1YuDU,Ugy51RfLxBYqj1Iqvp54AaABAg,when  you  go  into  the  toxic  relationship  with  a  non  resolved  past,0,-0.25,0,go toxic relationship non resolved past
Jkj36B1YuDU,UgyZJtqaIOHoGq9gYL14AaABAg,i  sing  this  song  to  myself  as  an  apology    like    i'm  sorry  i  loved  other  people  so  much  that  i  have  nothing  left  for  you    i'm  sorry  i'm  so  good  at  building  other  people  up    forgiving  them    pursuing  them    and  leaving  no  effort  and  energy  for  you,197,0.04374999999999999,1,sing song apology like 'm sorry loved people much nothing left 'm sorry 'm good building people forgiving pursuing leaving effort energy
Jkj36B1YuDU,UgzcvEdwyceYiRKSFO94AaABAg,am  i  the  only  one  not  here  from  tvd  and  just  because  the  song  is  amazing,6056,0.30000000000000004,1,one tvd song amazing
Jkj36B1YuDU,UgxIY4Elwnu2tnX9Qph4AaABAg,after  years      i  found  him  guys,1,0.0,0,years found guys
Jkj36B1YuDU,UgznVoIeGw8NjsEtx-d4AaABAg,right  person    wrong  time,1,-0.10714285714285715,0,right person wrong time
Jkj36B1YuDU,UgwcT3FDxEAeVVOM_OF4AaABAg,i  just  can't  stop  have  really  strong  tvd  vibes  while  listening  to  this,14,0.4333333333333333,1,ca n't stop really strong tvd vibes listening
Jkj36B1YuDU,UgyyL1_vogvRWy4bm694AaABAg,if  you  was  called  to  be  having  it  off  love,0,0.5,1,called love
Jkj36B1YuDU,Ugz3RTuJLT9WdeTbiFZ4AaABAg,promise  this  is  forever      i  promise,2,0.0,0,promise forever promise
Jkj36B1YuDU,UgyVhgjDSS2CEwDMTjx4AaABAg,why  does  this  song  remind  me  of  some  of  the  harry  potter  characters,0,0.0,0,song remind harry potter characters
Jkj36B1YuDU,UgyzhJ5HqEI5iSeDZqN4AaABAg,this  one  rlly  hurts  man,1,0.0,0,one rlly hurts man
Jkj36B1YuDU,UgxAGBtnfF58D-2P-y14AaABAg,who's  listening  to  this  in  2021  and  still  looking,0,0.0,0,'s listening 2021 still looking
Jkj36B1YuDU,UgzqSw4tdlec1QpotB54AaABAg,i    did  it  on  this  week  guys          i  finally  found  my  love      edit    hope    didn't  see  this,1,0.25,1,week guys finally found love edit hope n't see
Jkj36B1YuDU,UgwdLcHp03Qw7LR8BHZ4AaABAg,he  chose  her  over  me,0,0.0,0,chose
Jkj36B1YuDU,UgxHFtAS4OSg8Gct1uZ4AaABAg,someone  once  said    if  you're  happy    you'll  enjoy  the  melody    if  you're  sad    you'll  understand  the  lyrics,20,0.2333333333333334,1,someone said 're happy 'll enjoy melody 're sad 'll understand lyrics
Jkj36B1YuDU,UgznwbjEHr6sEd_jgH94AaABAg,this  song  hits  difrent  after  breaking  up  an  12yr  friendship,0,0.0,0,song hits difrent breaking 12yr friendship
Jkj36B1YuDU,UgzPzR1h6EpLbYtSrQJ4AaABAg,i  thought  i  found  mine    i  was  wrong,0,-0.5,0,thought found mine wrong
Jkj36B1YuDU,Ugy1-Pj71iNTY5JgOZJ4AaABAg,it's  really  so  hard  to  be  calm  and  happy  i  know  sometimes  you  wanna  cry  and  be  sad  but  these  two  weeks  it's  the  worst  for  me    i  had  enough    i  am  not  eating  a  lot  as  usual  and  i  have  lost  my  appetite  for  food  and  my  condition  is  getting  worse    my  biggest  concern  is  to  succeed  in  school  and  to  come  back  as  i  was  and  better,4,-0.08416666666666668,0,'s really hard calm happy know sometimes wan na cry sad two weeks 's worst enough eating lot usual lost appetite food condition getting worse biggest concern succeed school come back better
Jkj36B1YuDU,UgywvZDpyIh3ltIpDeZ4AaABAg,love  it  became  my  favorite  song,0,0.5,1,love became favorite song
Jkj36B1YuDU,UgwOIOvTStRgZdjtDut4AaABAg,the  best,0,1.0,1,best
Jkj36B1YuDU,UgyobbXs1l1yvL0Pzx54AaABAg,nice  song,2,0.6,1,nice song
Jkj36B1YuDU,Ugy7jASEoOdp3A7nWIp4AaABAg,still  trying      although  it  isn't  worth  it,0,0.3,1,still trying although n't worth
Jkj36B1YuDU,UgwJwxwB__ICGs3XGUR4AaABAg,it's  18th  november        let's  see  how  many  legends  are  listeting  to  this  masterpiece,5,0.5,1,'s 18th november let 's see many legends listeting masterpiece
Jkj36B1YuDU,UgzSJrVYPxRfvCVS6gd4AaABAg,all  my  tears  have  been  used  up    this  one  really  hurts  my  feelings  because  it  remembers  me  of  my  ex  bsf,21,0.2,1,tears used one really hurts feelings remembers ex bsf
Jkj36B1YuDU,UgwxlALr3w4-4-aytcF4AaABAg,it's  hurts  to  realize  that  they  lied  to  you  all  the  time    they  were  you  everything      while  they  had  someone    something  diffrent      they  never  told  you  the  truth  and  now  its  all  over,230,0.0,0,'s hurts realize lied time everything someone something diffrent never told truth
Jkj36B1YuDU,UgzAq8PnNXJG0kzIecZ4AaABAg,i  ve  been  feeling  like  my  bf  is  cheating  on  me  bc  he  doesn  t  talk  to  me  as  often  as  he  used  to  and  this  girl  on  his  bus  touches  his  hair  always  on  the  bus  and  he  never  does  anything  about  it  except  say  stop  but  she  doesn  t  stop    it  hurts,0,0.0,0,feeling like bf cheating bc talk often used girl bus touches hair always bus never anything except say stop stop hurts
Jkj36B1YuDU,UgyugPZ4xSdRyfDJxRx4AaABAg,i  didn  t  found  me  love,1,0.5,1,found love
Jkj36B1YuDU,Ugz3pth3k0xIEatp8LB4AaABAg,fell  in  love  with  the  wrong  person  at  the  wrong  time    i  was  just  too  blind  to  see  it,65,-0.25,0,fell love wrong person wrong time blind see
Jkj36B1YuDU,UgyIDIhjSDR3bOuok354AaABAg,but  all  my  tears  have  been  used  up            the  best  possible  way  to  describe  sadness  because  of  love,13,0.5,1,tears used best possible way describe sadness love
Jkj36B1YuDU,UgzggEFSy4JyMcUMZCx4AaABAg,still  waiting  uh,0,0.0,0,still waiting uh
Jkj36B1YuDU,UgwdtBB31XryXz3u_754AaABAg,i  found  my  love,0,0.5,1,found love
Jkj36B1YuDU,Ugx0gfw1ftVbV7Du-hJ4AaABAg,who  this  song  makes  me  think  of    derek  hale    from  teen  wolf,0,0.0,0,song makes think derek hale teen wolf
Jkj36B1YuDU,UgxteeNR6iM4bLVIk6x4AaABAg,this  hits  hard,1,-0.2916666666666667,0,hits hard
Jkj36B1YuDU,UgyWr82ywxP9H5jtrNJ4AaABAg,i  found  my  soulmate,0,0.0,0,found soulmate
Jkj36B1YuDU,UgzaRFyBgr6weEYa_5N4AaABAg,this  song  was  written  for  sawyer      juliet      from  lost,1,0.0,0,song written sawyer juliet lost
Jkj36B1YuDU,UgwaCN_tH3XSLEvlOLt4AaABAg,its  20th  november    lets  see  how  many  legends  listening  this,5,0.25,1,20th november lets see many legends listening
Jkj36B1YuDU,UgzkFB_CaO04n5GYzm54AaABAg,i  have  more  than  30  friends  but  only  5  are  my  real  friends  that's  just  broke  me,1,0.2333333333333333,1,30 friends 5 real friends 's broke
Jkj36B1YuDU,UgxM84qUQCB8qPIilAd4AaABAg,all  my  tears  have  been  used  up    you  won't  feel  or  know  what  that  line  means  until  you  really  have  no  tears  left  to  cry,1768,0.1,1,tears used wo n't feel know line means really tears left cry
Jkj36B1YuDU,UgwqpJyIJ_ZppQUrZ7N4AaABAg,wanna  sing  a  song  that  ll  be  just  ours  but  i  sang    em  all  to  another  heart,0,0.0,0,wan na sing song sang em another heart
Jkj36B1YuDU,UgzbocJAGF1xDeTVsHB4AaABAg,i  found  him  but  i  think  he  didn  t  found  me,1,0.0,0,found think found
Jkj36B1YuDU,Ugxb3_QXrv1isRINCuR4AaABAg,i  just  get  rejected  all  the  time,0,0.0,0,get rejected time
Jkj36B1YuDU,UgzLffEK4w2xbwhtV854AaABAg,i  ll  reply  to  this  comment  when  i  have  finally  found  my  love,3,0.25,1,reply comment finally found love
Jkj36B1YuDU,UgxmhNdQm2N1wXiv9H14AaABAg,now  is  2021  but  this  song  is  still  popular  because  this  song  is  perfect  and  legendlove  this  song,0,0.8,1,2021 song still popular song perfect legendlove song
Jkj36B1YuDU,UgwZL-CIjT9sDYR8ni14AaABAg,i  want  cry,0,0.0,0,want cry
Jkj36B1YuDU,Ugwifv5IiNxW1wo3vV54AaABAg,1  29          this  moment      damn,1,0.0,0,1 29 moment damn
Jkj36B1YuDU,Ugx6QRx1iMN3VUiZ3Gh4AaABAg,its  amazing  how  i  have  already  read  every  single  comment    guess  this  really  shows  how  much  i  listen  to  this  song,5,0.23214285714285715,1,amazing already read every single comment guess really shows much listen song
Jkj36B1YuDU,Ugy7wpSYYTiMEEZ6-oV4AaABAg,i  love  this  song,0,0.5,1,love song
Jkj36B1YuDU,UgzTSU4vnOC-7fcNSxx4AaABAg,we  are  born  with    2  eyes    2  ears  2  arms  2  legs    but  only  one  heart    because  we  have  to  find  the  other    3,3904,-0.0625,0,born 2 eyes 2 ears 2 arms 2 legs one heart find 3
Jkj36B1YuDU,UgwXFDMqrTYAXC2Hsjx4AaABAg,i  want  to  cry  i  wanna  love  but  all  my  tears  have  used  up      uh  relatable,0,0.5,1,want cry wan na love tears used uh relatable
Jkj36B1YuDU,Ugytaw0KsH8wrLf_lhx4AaABAg,this  song  is  beautiful    touching  and  also  very  nostalgic    in  my  opinion  it  could  become  one  of  the  best  of  2021,6,0.42500000000000004,1,song beautiful touching also nostalgic opinion could become one best 2021
Jkj36B1YuDU,Ugx8Dc1i0_1Xq74wNBV4AaABAg,pov    you  re  the  quiet  kid  who  constantly  puts  a  smile  on  their  face  but  deep  down  they  don  t  want  to  be  on  earth,363,0.02888888888888888,1,pov quiet kid constantly puts smile face deep want earth
Jkj36B1YuDU,UgyJtPXGZkQ8PiwWBeN4AaABAg,yayy  all  my  tears,1,0.0,0,yayy tears
Jkj36B1YuDU,Ugyb0bV-JUolG6WAsoF4AaABAg,lt  hurts  so  much  to  realize  that  you're  no  ones  favourite  person,371,0.2,1,lt hurts much realize 're ones favourite person
Jkj36B1YuDU,Ugw4JNa4GMma9ymkPZp4AaABAg,i  found  my  love  but  my  love  even  didn't  notice  me,2,0.5,1,found love love even n't notice
Jkj36B1YuDU,Ugy8OiaxKPv2qKUxnWx4AaABAg,ugh  this  is  wonderful,0,1.0,1,ugh wonderful
Jkj36B1YuDU,UgxQNYHf2fMoPsFktMl4AaABAg,69  million  views  gang  less  go,0,-0.16666666666666666,0,69 million views gang less go
Jkj36B1YuDU,UgzEWwfmNu_NAb6hAW94AaABAg,i  thought  i  used  all  my  tears  but  no,2,0.0,0,thought used tears
Jkj36B1YuDU,UgzDi4Ww6zJ3TIxJYNN4AaABAg,a  year  ago  i  started  crushing  on  a  girl    ten  months  ago  we  started  talking  a  lot    nine  months  ago  the  feelings  were  clear    seven  months  ago  we  drifted  apart    three  months  ago  we  got  together    and  today  she  broke  my  heart  and  left  for  good,0,0.24,1,year ago started crushing girl ten months ago started talking lot nine months ago feelings clear seven months ago drifted apart three months ago got together today broke heart left good
Jkj36B1YuDU,UgynFYPRbWMEc4QNz3l4AaABAg,all  my  tears  used  up  by  meh  sadness  for  the  song  and  for  lonely  time,0,-0.09999999999999998,0,tears used meh sadness song lonely time
Jkj36B1YuDU,Ugx8m1VmhTBjJgGD-ed4AaABAg,i  don  t  care  how  often  i  heard  this  song        it  still  gets  me  crying  everytime,10,-0.2,0,care often heard song still gets crying everytime
Jkj36B1YuDU,UgxF99_bfRp_3V3Q3OV4AaABAg,1  32  for  all  the  depressed  nine  year  olds,0,0.0,0,1 32 depressed nine year olds
Jkj36B1YuDU,Ugw5AGpSbJDgYJNaVDJ4AaABAg,this  music  describes  my  feelings,0,0.0,0,music describes feelings
